,State,Deaths
2776,Texas,282
2777,Texas,6
2778,Texas,2
2779,Texas,9
2780,Texas,8
2781,Texas,153
2782,Texas,4
2783,Texas,10
2784,Texas,0
2785,Texas,6
2786,Texas,17
2787,Texas,5
2788,Texas,37
2789,Texas,61
2790,Texas,31
2791,Texas,76
2792,Texas,53
2793,Texas,1
2794,Texas,4
2795,Texas,4
2796,Texas,0
2797,Texas,29
2798,Texas,2535
2799,Texas,31
2800,Texas,0
2801,Texas,2
2802,Texas,60
2803,Texas,0
2804,Texas,23
2805,Texas,1588
2806,Texas,13
2807,Texas,8
2808,Texas,26
2809,Texas,8
2810,Texas,10
2811,Texas,12
2812,Texas,3
2813,Texas,36
2814,Texas,4
2815,Texas,0
2816,Texas,2
2817,Texas,15
2818,Texas,25
2819,Texas,0
2820,Texas,132
2821,Texas,3
2822,Texas,35
2823,Texas,49
2824,Texas,0
2825,Texas,16
2826,Texas,47
2827,Texas,7
2828,Texas,2
2829,Texas,0
2830,Texas,10
2831,Texas,1
2832,Texas,0
2833,Texas,1
2834,Texas,41
2835,Texas,8
2836,Texas,11
2837,Texas,31
2838,Texas,21
2839,Texas,8
2840,Texas,35
2841,Texas,14
2842,Texas,6
2843,Texas,49
2844,Texas,11
2845,Texas,0
2846,Texas,8
2847,Texas,2
2848,Texas,0
2849,Texas,119
2850,Texas,5
2851,Texas,6
2852,Texas,14
2853,Texas,6
2854,Texas,2
2855,Texas,44
2856,Texas,114
2857,Texas,3
2858,Texas,100
2859,Texas,0
2860,Texas,45
2861,Texas,0
2862,Texas,82
2863,Texas,5
2864,Texas,0
2865,Texas,1
2866,Texas,3
2867,Texas,157
2868,Texas,20
2869,Texas,3
2870,Texas,0
2871,Texas,61
2872,Texas,26
2873,Texas,10
2874,Texas,5
2875,Texas,407
2876,Texas,5
2877,Texas,1
2878,Texas,41
2879,Texas,0
2880,Texas,15
2881,Texas,25
2882,Texas,31
2883,Texas,7
2884,Texas,5
2885,Texas,22
2886,Texas,62
2887,Texas,6
2888,Texas,3
2889,Texas,38
2890,Texas,6
2891,Texas,7
2892,Texas,14
2893,Texas,6
2894,Texas,14
2895,Texas,0
2896,Texas,4
2897,Texas,25
2898,Texas,5
2899,Texas,10
2900,Texas,8
2901,Texas,15
2902,Texas,9
2903,Texas,72
2904,Texas,0
2905,Texas,2
2906,Texas,3
2907,Texas,0
2908,Texas,27
2909,Texas,0
2910,Texas,97
2911,Texas,5
2912,Texas,159
2913,Texas,4
2914,Texas,0
2915,Texas,1
2916,Texas,3
2917,Texas,3
2918,Texas,698
2919,Texas,52
2920,Texas,0
2921,Texas,4
2922,Texas,2
2923,Texas,28
2924,Texas,64
2925,Texas,417
2926,Texas,7
2927,Texas,4
2928,Texas,0
2929,Texas,10
2930,Texas,2
2931,Texas,31
2932,Texas,100
2933,Texas,19
2934,Texas,95
2935,Texas,56
2936,Texas,13
2937,Texas,1
2938,Texas,48
2939,Texas,288
2940,Texas,50
2941,Texas,0
2942,Texas,22
2943,Texas,2
2944,Texas,48
2945,Texas,142
2946,Texas,26
2947,Texas,2
2948,Texas,13
2949,Texas,21
2950,Texas,5
2951,Texas,6
2952,Texas,6
2953,Texas,16
2954,Utah,11
2955,Utah,0
2956,Utah,0
2957,Utah,0
2958,Utah,0
2959,Utah,3
2960,Utah,0
2961,Utah,28
2962,Utah,0
2963,Utah,0
2964,Utah,0
2965,Utah,0
2966,Utah,0
2967,Utah,0
2968,Utah,0
2969,Utah,0
2970,Utah,0
2971,Utah,0
2972,Utah,0
2973,Utah,0
2974,Utah,248
2975,Utah,29
2976,Utah,0
2977,Utah,0
2978,Utah,1
2979,Utah,30
2980,Utah,1
2981,Utah,0
2982,Utah,2
2983,Utah,0
2984,Utah,0
2985,Utah,54
2986,Utah,7
2987,Utah,0
2988,Utah,0
2989,Utah,0
2990,Utah,30
2991,Vermont,2
2992,Vermont,1
2993,Vermont,0
2994,Vermont,39
2995,Vermont,0
2996,Vermont,7
2997,Vermont,0
2998,Vermont,1
2999,Vermont,0
3000,Vermont,0
3001,Vermont,0
3002,Vermont,1
3003,Vermont,0
3004,Vermont,2
3005,Vermont,3
3006,Vermont,2
3007,Virgin Islands,19
3008,Virginia,19
3009,Virginia,21
3010,Virginia,68
3011,Virginia,4
3012,Virginia,5
3013,Virginia,4
3014,Virginia,3
3015,Virginia,148
3016,Virginia,7
3017,Virginia,0
3018,Virginia,12
3019,Virginia,4
3020,Virginia,10
3021,Virginia,3
3022,Virginia,4
3023,Virginia,2
3024,Virginia,9
3025,Virginia,1
3026,Virginia,4
3027,Virginia,5
3028,Virginia,23
3029,Virginia,5
3030,Virginia,0
3031,Virginia,28
3032,Virginia,70
3033,Virginia,94
3034,Virginia,0
3035,Virginia,25
3036,Virginia,0
3037,Virginia,0
3038,Virginia,16
3039,Virginia,2
3040,Virginia,26
3041,Virginia,1
3042,Virginia,11
3043,Virginia,26
3044,Virginia,2
3045,Virginia,583
3046,Virginia,7
3047,Virginia,6
3048,Virginia,25
3049,Virginia,8
3050,Virginia,9
3051,Virginia,1
3052,Virginia,9
3053,Virginia,13
3054,Virginia,5
3055,Virginia,30
3056,Virginia,0
3057,Virginia,2
3058,Virginia,7
3059,Virginia,10
3060,Virginia,3
3061,Virginia,11
3062,Virginia,6
3063,Virginia,24
3064,Virginia,36
3065,Virginia,34
3066,Virginia,211
3067,Virginia,20
3068,Virginia,0
3069,Virginia,7
3070,Virginia,18
3071,Virginia,20
3072,Virginia,4
3073,Virginia,2
3074,Virginia,1
3075,Virginia,0
3076,Virginia,7
3077,Virginia,1
3078,Virginia,123
3079,Virginia,6
3080,Virginia,3
3081,Virginia,12
3082,Virginia,3
3083,Virginia,25
3084,Virginia,7
3085,Virginia,15
3086,Virginia,0
3087,Virginia,33
3088,Virginia,10
3089,Virginia,4
3090,Virginia,2
3091,Virginia,2
3092,Virginia,37
3093,Virginia,75
3094,Virginia,31
3095,Virginia,6
3096,Virginia,0
3097,Virginia,17
3098,Virginia,4
3099,Virginia,0
3100,Virginia,29
3101,Virginia,24
3102,Virginia,29
3103,Virginia,9
3104,Virginia,2
3105,Virginia,58
3106,Virginia,5
3107,Virginia,12
3108,Virginia,5
3109,Virginia,201
3110,Virginia,5
3111,Virginia,1
3112,Virginia,2
3113,Virginia,4
3114,Virginia,60
3115,Virginia,7
3116,Virginia,23
3117,Virginia,2
3118,Virginia,21
3119,Virginia,5
3120,Virginia,4
3121,Virginia,4
3122,Virginia,58
3123,Virginia,8
3124,Virginia,22
3125,Virginia,43
3126,Virginia,17
3127,Virginia,0
3128,Virginia,72
3129,Virginia,3
3130,Virginia,10
3131,Virginia,2
3132,Virginia,0
3133,Virginia,83
3134,Virginia,6
3135,Virginia,17
3136,Virginia,3
3137,Virginia,3
3138,Virginia,7
3139,Virginia,4
3140,Virginia,8
3141,Virginia,4
3142,Virginia,8
3143,Washington,10
3144,Washington,2
3145,Washington,130
3146,Washington,15
3147,Washington,1
3148,Washington,62
3149,Washington,1
3150,Washington,6
3151,Washington,9
3152,Washington,0
3153,Washington,65
3154,Washington,0
3155,Washington,20
3156,Washington,6
3157,Washington,11
3158,Washington,0
3159,Washington,759
3160,Washington,13
3161,Washington,22
3162,Washington,3
3163,Washington,4
3164,Washington,1
3165,Washington,5
3166,Washington,10
3167,Washington,0
3168,Washington,3
3169,Washington,0
3170,Washington,200
3171,Washington,0
3172,Washington,22
3173,Washington,1
3174,Washington,211
3175,Washington,162
3176,Washington,2
3177,Washington,17
3178,Washington,4
3179,Washington,0
3180,Washington,5
3181,Washington,42
3182,Washington,0
3183,Washington,257
3184,West Virginia,1
3185,West Virginia,13
3186,West Virginia,1
3187,West Virginia,0
3188,West Virginia,1
3189,West Virginia,10
3190,West Virginia,0
3191,West Virginia,2
3192,West Virginia,0
3193,West Virginia,11
3194,West Virginia,0
3195,West Virginia,7
3196,West Virginia,3
3197,West Virginia,1
3198,West Virginia,0
3199,West Virginia,1
3200,West Virginia,8
3201,West Virginia,23
3202,West Virginia,4
3203,West Virginia,72
3204,West Virginia,2
3205,West Virginia,2
3206,West Virginia,39
3207,West Virginia,3
3208,West Virginia,1
3209,West Virginia,5
3210,West Virginia,1
3211,West Virginia,27
3212,West Virginia,4
3213,West Virginia,9
3214,West Virginia,5
3215,West Virginia,7
3216,West Virginia,0
3217,West Virginia,3
3218,West Virginia,6
3219,West Virginia,0
3220,West Virginia,1
3221,West Virginia,2
3222,West Virginia,0
3223,West Virginia,4
3224,West Virginia,5
3225,West Virginia,8
3226,West Virginia,2
3227,West Virginia,0
3228,West Virginia,2
3229,West Virginia,0
3230,West Virginia,6
3231,West Virginia,0
3232,West Virginia,0
3233,West Virginia,0
3234,West Virginia,0
3235,West Virginia,11
3236,West Virginia,0
3237,West Virginia,0
3238,West Virginia,0
3239,West Virginia,6
3240,West Virginia,3
3241,Wisconsin,4
3242,Wisconsin,2
3243,Wisconsin,4
3244,Wisconsin,1
3245,Wisconsin,61
3246,Wisconsin,2
3247,Wisconsin,3
3248,Wisconsin,2
3249,Wisconsin,0
3250,Wisconsin,8
3251,Wisconsin,2
3252,Wisconsin,0
3253,Wisconsin,41
3254,Wisconsin,14
3255,Wisconsin,3
3256,Wisconsin,0
3257,Wisconsin,0
3258,Wisconsin,6
3259,Wisconsin,1
3260,Wisconsin,13
3261,Wisconsin,4
3262,Wisconsin,19
3263,Wisconsin,2
3264,Wisconsin,0
3265,Wisconsin,0
3266,Wisconsin,1
3267,Wisconsin,1
3268,Wisconsin,8
3269,Wisconsin,2
3270,Wisconsin,65
3271,Wisconsin,2
3272,Wisconsin,2
3273,Wisconsin,0
3274,Wisconsin,2
3275,Wisconsin,1
3276,Wisconsin,3
3277,Wisconsin,14
3278,Wisconsin,7
3279,Wisconsin,1
3280,Wisconsin,0
3281,Wisconsin,525
3282,Wisconsin,2
3283,Wisconsin,4
3284,Wisconsin,2
3285,Wisconsin,0
3286,Wisconsin,28
3287,Wisconsin,19
3288,Wisconsin,0
3289,Wisconsin,6
3290,Wisconsin,2
3291,Wisconsin,4
3292,Wisconsin,0
3293,Wisconsin,94
3294,Wisconsin,4
3295,Wisconsin,32
3296,Wisconsin,1
3297,Wisconsin,3
3298,Wisconsin,1
3299,Wisconsin,1
3300,Wisconsin,15
3301,Wisconsin,8
3302,Wisconsin,3
3303,Wisconsin,2
3304,Wisconsin,0
3305,Wisconsin,0
3306,Wisconsin,1
3307,Wisconsin,34
3308,Wisconsin,1
3309,Wisconsin,32
3310,Wisconsin,86
3311,Wisconsin,19
3312,Wisconsin,2
3313,Wisconsin,23
3314,Wisconsin,4
3315,Wyoming,0
3316,Wyoming,2
3317,Wyoming,1
3318,Wyoming,2
3319,Wyoming,0
3320,Wyoming,0
3321,Wyoming,14
3322,Wyoming,2
3323,Wyoming,0
3324,Wyoming,1
3325,Wyoming,4
3326,Wyoming,1
3327,Wyoming,4
3328,Wyoming,0
3329,Wyoming,0
3330,Wyoming,2
3331,Wyoming,1
3332,Wyoming,4
3333,Wyoming,1
3334,Wyoming,2
3335,Wyoming,1
3336,Wyoming,2
3337,Wyoming,0
3338,Wyoming,6
3339,Wyoming,0
